发布者;IP属地;帖子账号粉丝数;转发数;评论数;点赞数;文本;话题;一级账号粉丝数;用户名;评论属地;评论内容;评论时间;评论点赞数;主题相似度;标记
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;13;寒沙溪流浅;其他;哇，远在江苏的你都知道呀，真厉害;2023-09-09 00:37:20;2;0.0235530685373381;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;1373;小小小小小_哥;其他;150个是不多，但是放在小日子这种事不关己高高挂起、能少一事就一事、就算是别人做错自己也红豆泥斯你马赛的社会风气下愿意站出来已经很难得了，至少要感谢有这150个人。;2023-09-08 22:19:38;26;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;13;零之迦具土二代;江苏;150个老头老太，估计里面有四分之三是雇佣过来的穷老人;2023-09-08 22:52:09;4;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;13;零之迦具土二代;江苏;回复 @寒沙溪流浅:你自己不会去看原版新闻吗，配图全是白花花的人头，游行示威本来就是条生意链;2023-09-09 08:24:06;0;0.0235944903647952;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;13;寒沙溪流浅;其他;哇，远在江苏的你都知道呀，真厉害;2023-09-09 00:37:20;2;0.0235944903647952;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;2;帕尔巴蒂IV;河南;拉倒吧;2023-09-09 00:50:58;0;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;29;烂人有多远滚多远;山东;这能有屁用;2023-09-08 22:16:03;0;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;2;帕尔巴蒂IV;河南;拉倒吧;2023-09-09 00:50:58;0;0.0235530685373381;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;29;烂人有多远滚多远;山东;这能有屁用;2023-09-08 22:16:03;0;0.0235530685373381;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;33;帕帕拉祺;海外;150人占条街拉横幅都费劲;2023-09-08 22:11:04;8;0.0235530685373381;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;11;叮叮当当的没谁了;北京;为什么他们可以起诉政府？;2023-09-08 23:50:47;2;0.0235530685373381;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;11;erichsu;江苏;天下乌鸦一般黑 看他们是否可以成功打得过岸田文雄……;2023-09-09 03:40:55;0;0.0235530685373381;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;647;動沃瑞;海南;革命吧，这是最好的机会。;2023-09-08 22:04:47;3;0.0235530685373381;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;33;帕帕拉祺;海外;150人占条街拉横幅都费劲;2023-09-08 22:11:04;8;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;11;叮叮当当的没谁了;北京;为什么他们可以起诉政府？;2023-09-08 23:50:47;2;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;11;erichsu;江苏;天下乌鸦一般黑 看他们是否可以成功打得过岸田文雄……;2023-09-09 03:40:55;0;0.0235944903647952;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;647;動沃瑞;海南;革命吧，这是最好的机会。;2023-09-08 22:04:47;3;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;647;霜重雾浓可用否;浙江;你是不认识阿拉伯数字吗？我教你：一百五十个。;2023-09-08 22:08:35;3;0.0235944903647952;1
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;6;求求你别封我号;其他;差不多得了，没看见主流媒体已经不宣传这件事儿了，刚开海，最受伤害的还是我国渔民;2023-09-09 06:12:05;1;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;320;SagM20_墨;广东;起诉理由竟然是那么的不痛不痒;2023-09-08 22:36:57;0;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;22;一番星的世界;重庆;200亿用来塞红包;2023-09-08 22:46:13;0;0.0235944903647952;0
三联生活周刊;0;0;7;15;125;日本民众起诉日本政府及东电，要求停止核污水排海据澎湃新闻报道，当地时间月日，日本多地民众起诉日本政府及东京电力公司，要求其停止核污水排海计划。来自日本福岛县、宫城县等地的约名民众日向福岛地方法院起诉日本中央政府和东京电力公司，要求其叫停月启动的福岛第一核电站核污水排海计划。原告方律师团称，这是日本全国首起有关叫停核污水排海的诉讼。起诉书称，原告认为核污水排海侵犯了日本民众平稳生活的权利，渔业从业者维系生计面临困难，因此要求日本原子能规制委员会取消排海许可，禁止东电继续将核污水排放入海。月日，日本福岛第一核电站核污水排海正式启动。根据东电计划，年将分次排放万吨核污水，每次约排放吨，首次排放需要天左右。央视新闻消息援引日本时事通信社消息称，东电月日表示第一轮排放的核污染水总计吨，截至日已排放吨，预计首批核污染水将于本月日下午全部排出，随后将使用工业用水冲洗排海相关设备，以清理残留在设备中的核污染水。核污染水第二批排放预计最快将于本月底开始。;#日本民众起诉日本政府及东电#;25;大约是歌者;广东;堂下何人为何状告本官;2023-09-08 22:04:45;2;0.0235944903647952;0
环球时报;0;0;18;22;150;日本民众提起诉讼要求停止核污染水排海日本民众就核污水排海提起集体诉讼据日本时事通信社报道，约名日本民众日向福岛地方法院提起诉讼，要求日本政府和东京电力公司停止核污染水排海。据报道，福岛、宫城、岩手、茨城、千叶、东京、新潟等地居民及渔业从业者约人，当日起诉日本政府和东电公司，要求停止核污染水排海。报道称，这是日本首起有关叫停核污染水排海的集体诉讼。据日本共同社报道，提起诉讼的日本民众在起诉书中称，核污染水排海侵犯了民众平稳生活的权利，渔业从业者维系生计面临困难。要求日本原子能规制委员会取消排海许可，禁止东电公司继续将核污染水排放入海。据福岛中央电视台报道，起诉书称，“实施故意污染环境的行为是违法行为，不能容许”。据日本时事通信社报道，东电公司日表示，第一轮排放的核污染水总计约吨，截至日已排放约吨，预计首批核污染水将于日下午全部排放。报道称，第二轮排放的核污染水预计总量同样为吨，东电公司将于本月下旬公布具体排放计划。中国新闻网;#日本民众就核污水排海提起集体诉讼#@中国新闻网;84;walden86;安徽;才150人反对吗？;2023-09-08 23:29:44;10;0.0292120231512324;0
环球时报;0;0;18;22;150;日本民众提起诉讼要求停止核污染水排海日本民众就核污水排海提起集体诉讼据日本时事通信社报道，约名日本民众日向福岛地方法院提起诉讼，要求日本政府和东京电力公司停止核污染水排海。据报道，福岛、宫城、岩手、茨城、千叶、东京、新潟等地居民及渔业从业者约人，当日起诉日本政府和东电公司，要求停止核污染水排海。报道称，这是日本首起有关叫停核污染水排海的集体诉讼。据日本共同社报道，提起诉讼的日本民众在起诉书中称，核污染水排海侵犯了民众平稳生活的权利，渔业从业者维系生计面临困难。要求日本原子能规制委员会取消排海许可，禁止东电公司继续将核污染水排放入海。据福岛中央电视台报道，起诉书称，“实施故意污染环境的行为是违法行为，不能容许”。据日本时事通信社报道，东电公司日表示，第一轮排放的核污染水总计约吨，截至日已排放约吨，预计首批核污染水将于日下午全部排放。报道称，第二轮排放的核污染水预计总量同样为吨，东电公司将于本月下旬公布具体排放计划。中国新闻网;#日本民众就核污水排海提起集体诉讼#@中国新闻网;84;木塵猪;广东;150人反对，哈哈，笑死我了[doge];2023-09-09 03:15:15;0;0.0292120231512324;1
环球时报;0;0;18;22;150;日本民众提起诉讼要求停止核污染水排海日本民众就核污水排海提起集体诉讼据日本时事通信社报道，约名日本民众日向福岛地方法院提起诉讼，要求日本政府和东京电力公司停止核污染水排海。据报道，福岛、宫城、岩手、茨城、千叶、东京、新潟等地居民及渔业从业者约人，当日起诉日本政府和东电公司，要求停止核污染水排海。报道称，这是日本首起有关叫停核污染水排海的集体诉讼。据日本共同社报道，提起诉讼的日本民众在起诉书中称，核污染水排海侵犯了民众平稳生活的权利，渔业从业者维系生计面临困难。要求日本原子能规制委员会取消排海许可，禁止东电公司继续将核污染水排放入海。据福岛中央电视台报道，起诉书称，“实施故意污染环境的行为是违法行为，不能容许”。据日本时事通信社报道，东电公司日表示，第一轮排放的核污染水总计约吨，截至日已排放约吨，预计首批核污染水将于日下午全部排放。报道称，第二轮排放的核污染水预计总量同样为吨，东电公司将于本月下旬公布具体排放计划。中国新闻网;#日本民众就核污水排海提起集体诉讼#@中国新闻网;0;一个A三个J;其他;这150人应该是各个行业的代表吧;2023-09-09 10:25:11;1;0.0292120231512324;0
